,1025,1041,1057,1091,1111,1117,1119,1127,1163,1216,1242,1261,1298,1355,1373,1375,1376,1390,1396,1627,1652,1656,1692,1729,1745,1754,1797,1800,1815,1817,1852,1853,1878,1891,y_sum
2010-01-28,60.0,5275.0,0.0,457.0,0.0,0.0,0.0,0.0,0.0,20.0,199.0,3422.0,0.0,235.0,736.0,132.0,0.0,0.0,234.0,1660.0,0.0,300.0,8611.0,283.0,792.0,281.0,633.0,10.0,33242.0,0.0,0.0,5536.0,3647.0,348.0,66113.0
2010-01-29,688.0,6010.0,0.0,576.0,0.0,0.0,0.0,66.0,0.0,144.0,358.0,3568.0,0.0,216.0,1305.0,580.0,0.0,0.0,230.0,2298.0,0.0,369.0,6050.0,286.0,1164.0,351.0,857.0,36.0,34553.0,0.0,0.0,5734.0,3721.0,396.0,69556.0
2010-01-30,11.0,5134.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,504.0,0.0,149.0,448.0,352.0,0.0,0.0,127.0,1958.0,0.0,319.0,2509.0,51.0,1092.0,144.0,586.0,0.0,32310.0,0.0,0.0,4144.0,3632.0,430.0,54167.0
2010-01-31,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,0.0,0.0,424.0,0.0,0.0,1556.0
2010-02-01,50.0,5359.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,164.0,42.0,2970.0,0.0,477.0,886.0,940.0,0.0,0.0,368.0,732.0,0.0,542.0,5989.0,186.0,650.0,327.0,250.0,0.0,44515.0,320.0,0.0,5087.0,4522.0,145.0,74621.0
2010-02-02,571.0,6616.0,0.0,736.0,0.0,0.0,0.0,0.0,0.0,11.0,783.0,2583.0,0.0,635.0,400.0,936.0,0.0,0.0,77.0,3390.0,0.0,627.0,10379.0,127.0,680.0,795.0,1260.0,66.0,46149.0,0.0,0.0,4093.0,6386.0,204.0,87504.0
2010-02-03,40.0,5138.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,10.0,448.0,3926.0,0.0,168.0,1296.0,2216.0,50.0,0.0,93.0,1418.0,0.0,253.0,7188.0,60.0,952.0,361.0,1008.0,0.0,41351.0,0.0,0.0,5024.0,3742.0,428.0,75362.0
2010-02-04,4.0,6042.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,22.0,75.0,3388.0,0.0,314.0,598.0,342.0,0.0,0.0,237.0,2802.0,0.0,274.0,8205.0,260.0,0.0,478.0,1221.0,51.0,37579.0,0.0,0.0,4645.0,5782.0,0.0,72575.0
2010-02-05,123.0,4903.0,0.0,758.0,0.0,0.0,0.0,0.0,0.0,229.0,671.0,2838.0,0.0,213.0,704.0,1277.0,54.0,0.0,77.0,2614.0,0.0,581.0,7151.0,394.0,922.0,402.0,890.0,0.0,36644.0,0.0,0.0,3653.0,5030.0,0.0,70128.0
2010-02-06,16.0,3558.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,16.0,243.0,986.0,0.0,112.0,640.0,704.0,0.0,0.0,47.0,2219.0,0.0,175.0,4770.0,56.0,256.0,108.0,768.0,0.0,27514.0,0.0,0.0,4239.0,2182.0,384.0,49185.0
